"Gear
Group",Year,Time,Lat,Latd,Lon,Effort,SWO,ALB,YFT,BET,CPUE_SWO,CPUE_ALB,CPUE_YFT,CPUE_BET
LL,2016,Dec-16,20,-20,10,83664,1271,235,447,45,0.015191719,0.002808854,0.0053428,0.000537866
LL,2016,Dec-16,25,-25,10,1584,0,0,0,105,0,0,0,0.066287879
LL,2017,Jan-17,15,-15,5,8640,14,0,337,0,0.00162037,0,0.03900463,0
LL,2017,Jan-17,15,-15,10,39353,610,0,779,0,0.015500724,0,0.019795187,0
LL,2017,Jan-17,20,-20,5,6372,162,0,99,0,0.025423729,0,0.015536723,0
LL,2017,Jan-17,20,-20,10,126402,2317,263,352,1514,0.018330406,0.002080663,0.002784766,0.011977659
LL,2017,Jan-17,20,-20,10,1474,80,0,0,114,0.054274084,0,0,0.07734057
LL,2017,Jan-17,20,-20,10,26607,35485,306,191,89,1.33367159,0.011500733,0.007178562,0.003344984
LL,2017,Jan-17,25,-25,10,27990,719,0,10,160,0.025687746,0,0.00035727,0.005716327
LL,2017,Jan-17,25,-25,10,1800,0,0,0,0,0,0,0,0
LL,2017,Feb-17,15,-15,5,6264,39,0,373,0,0.006226054,0,0.059546616,0
LL,2017,Feb-17,15,-15,10,7633,314,0,444,35,0.041137168,0,0.058168479,0.004585353
LL,2017,Feb-17,20,-20,10,91094,1365,652,695,828,0.014984521,0.007157442,0.007629482,0.009089512
LL,2017,Feb-17,20,-20,10,4305,5777,39,0,51,1.341927991,0.009059233,0,0.01184669
LL,2017,Feb-17,25,-25,10,53457,2003,84,0,664,0.037469368,0.001571356,0,0.012421198
LL,2017,Feb-17,25,-25,15,2625,4093,0,53,0,1.559238095,0,0.020190476,0
LL,2017,Mar-17,15,-15,5,20220,143,207,69,350,0.007072206,0.010237389,0.003412463,0.017309594
LL,2017,Mar-17,15,-15,10,45340,2142,210,1828,826,0.047243052,0.004631672,0.0403176,0.018217909
LL,2017,Mar-17,20,-20,5,3024,6,0,70,0,0.001984127,0,0.023148148,0
LL,2017,Mar-17,20,-20,10,75860,3703,70,1288,3273,0.048813604,0.000922752,0.016978645,0.043145268
LL,2017,Mar-17,25,-25,10,13866,456,0,0,335,0.032886196,0,0,0.024159815
LL,2017,Apr-17,15,-15,5,13640,1765,0,670,0,0.129398827,0,0.049120235,0
LL,2017,Apr-17,15,-15,10,67120,4981,0,1409,215,0.074210369,0,0.020992253,0.003203218
LL,2017,Apr-17,20,-20,5,1620,0,0,0,0,0,0,0,0
LL,2017,Apr-17,20,-20,10,45889,6056,134,1061,631,0.131970625,0.00292009,0.023121009,0.013750572
LL,2017,May-17,25,-25,10,70972,7300,0,255,1395,0.102857465,0,0.003592966,0.019655639
LL,2017,May-17,15,-15,5,6930,2257,0,277,0,0.325685426,0,0.03997114,0
LL,2017,May-17,15,-15,10,75387,5429,184,4173,0,0.072015069,0.002440739,0.055354371,0
LL,2017,May-17,20,-20,5,8125,500,0,79,0,0.061538462,0,0.009723077,0
LL,2017,May-17,20,-20,10,130954,40959,169,2103,2282,0.312773951,0.001290529,0.016059074,0.017425966
LL,2017,May-17,25,-25,10,35796,4493,0,43,557,0.125516818,0,0.001201252,0.015560398
LL,2017,Jun-17,15,-15,5,15228,831,0,1018,0,0.054570528,0,0.066850538,0
LL,2017,Jun-17,15,-15,10,27588,3806,412,1661,0,0.137958533,0.014934029,0.060207337,0
LL,2017,Jun-17,20,-20,0,1728,57,0,0,0,0.032986111,0,0,0
LL,2017,Jun-17,20,-20,5,15011,1474,113,505,0,0.098194657,0.007527813,0.033641996,0
LL,2017,Jun-17,20,-20,10,74363,5213,711,1670,55,0.070102067,0.009561207,0.022457405,0.000739615
LL,2017,Jun-17,25,-25,10,10134,1232,20,0,197,0.121570949,0.001973554,0,0.019439511
LL,2017,Jul-17,15,-15,5,1728,20,0,23,0,0.011574074,0,0.013310185,0
LL,2017,Jul-17,15,-15,10,2880,420,18,0,239,0.145833333,0.00625,0,0.082986111
LL,2017,Jul-17,20,-20,10,103968,6587,87,1041,339,0.063356033,0.000836796,0.010012696,0.003260619
LL,2017,Jul-17,25,-25,10,35179,5228,119,282,117,0.148611387,0.0033827,0.008016146,0.003325848
LL,2017,Aug-17,15,-15,10,18940,10284,0,668,1587,0.542977825,0,0.035269271,0.083790919
LL,2017,Aug-17,20,-20,5,1848,139,0,0,0,0.07521645,0,0,0
LL,2017,Aug-17,20,-20,10,55244,3334,0,182,0,0.060350445,0,0.003294475,0
LL,2017,Aug-17,25,-25,10,47073,2716,0,679,0,0.057697619,0,0.014424405,0
LL,2017,Sep-17,15,-15,5,1521,83,0,0,0,0.054569362,0,0,0
LL,2017,Sep-17,20,-20,5,36454,1220,165,65,55,0.033466835,0.004526252,0.001783069,0.001508751
LL,2017,Sep-17,20,-20,10,42876,1662,0,118,25,0.038762944,0,0.002752122,0.000583077
LL,2017,Sep-17,25,-25,10,93471,3976,0,659,109,0.042537258,0,0.007050315,0.001166137
LL,2017,Oct-17,15,-15,5,2016,51,0,0,0,0.025297619,0,0,0
LL,2017,Oct-17,15,-15,10,28734,766,0,118,55,0.026658314,0,0.004106633,0.001914109
LL,2017,Oct-17,20,-20,5,95721,4099,150,103,739,0.042822369,0.001567054,0.001076044,0.007720354
LL,2017,Oct-17,20,-20,10,111065,1310,10,419,62,0.011794895,9.00374E-05,0.003772566,0.000558232
LL,2017,Oct-17,25,-25,5,1625,60,0,0,0,0.036923077,0,0,0
LL,2017,Oct-17,25,-25,10,15256,643,0,0,60,0.042147352,0,0,0.003932879
LL,2017,Oct-17,25,-25,10,1410,198,0,0,0,0.140425532,0,0,0
LL,2017,Nov-17,20,-20,10,122665,1194,90,88,55,0.009733828,0.000733706,0.000717401,0.000448376
LL,2017,Nov-17,25,-25,0,2520,1195,0,132,0,0.474206349,0,0.052380952,0
LL,2017,Nov-17,25,-25,5,9654,6615,0,364,0,0.685208204,0,0.037704578,0
LL,2017,Nov-17,25,-25,10,10302,5528,0,0,0,0.536594836,0,0,0
LL,2017,Nov-17,25,-25,10,34811,679,70,124,30,0.019505329,0.002010859,0.003562092,0.000861797
LL,2017,Nov-17,25,-25,15,3824,1435,0,0,0,0.375261506,0,0,0
LL,2017,Nov-17,25,-25,15,3417,1531,0,0,0,0.448053848,0,0,0
LL,2017,Dec-17,15,-15,10,52640,430,25,612,5,0.008168693,0.000474924,0.01162614,9.49848E-05
LL,2017,Dec-17,20,-20,5,1208,2089,0,0,0,1.729304636,0,0,0
LL,2017,Dec-17,20,-20,10,110004,547,42,169,254,0.004972546,0.000381804,0.001536308,0.002309007
LL,2017,Dec-17,25,-25,0,8800,3742,0,111,0,0.425227273,0,0.012613636,0
LL,2017,Dec-17,25,-25,10,1330,683,0,0,0,0.513533835,0,0,0
LL,2017,Jan-18,25,-25,10,44822,171,0,0,256,0.003815091,0,0,0.005711481
LL,2018,Jan-18,15,-15,5,10669,23,0,144,0,0.002155778,0,0.013497048,0
LL,2018,Jan-18,15,-15,10,76568,709,24,523,70,0.009259743,0.000313447,0.00683053,0.00091422
LL,2018,Jan-18,20,-20,5,1728,0,0,18,0,0,0,0.010416667,0
LL,2018,Jan-18,20,-20,10,77620,1422,190,24,262,0.018320021,0.002447823,0.000309199,0.003375419
LL,2018,Jan-18,20,-20,10,9031,10016,58,0,0,1.109068763,0.006422323,0,0
LL,2018,Jan-18,25,-25,10,37720,15,0,0,88,0.000397667,0,0,0.00233298
LL,2018,Jan-18,25,-25,15,3010,2819,0,0,0,0.93654485,0,0,0
LL,2018,Feb-18,15,-15,5,37208,182,36,64,319,0.004891421,0.000967534,0.00172006,0.008573425
LL,2018,Feb-18,15,-15,10,18440,171,0,140,0,0.009273319,0,0.007592191,0
LL,2018,Feb-18,20,-20,0,5390,967,0,0,0,0.179406308,0,0,0
LL,2018,Feb-18,20,-20,5,3290,740,0,0,0,0.224924012,0,0,0
LL,2018,Feb-18,20,-20,10,29385,4066,81,0,1284,0.138369917,0.002756508,0,0.043695763
LL,2018,Feb-18,25,-25,10,80244,405,124,162,57,0.005047106,0.001545287,0.002018843,0.000710333
LL,2018,Feb-18,25,-25,15,6612,0,0,0,0,0,0,0,0
LL,2018,Mar-18,15,-15,5,23508,111,0,0,106,0.004721797,0,0,0.004509103
LL,2018,Mar-18,15,-15,10,98886,1626,371,246,47,0.016443177,0.003751795,0.002487713,0.000475295
LL,2018,Mar-18,20,-20,5,1610,218,0,0,0,0.135403727,0,0,0
LL,2018,Mar-18,20,-20,10,34125,1401,54,55,105,0.041054945,0.001582418,0.001611722,0.003076923
LL,2018,Apr-18,15,-15,5,11064,480,119,0,0,0.043383948,0.010755604,0,0
LL,2018,Apr-18,15,-15,10,40997,3149,501,175,0,0.076810498,0.012220406,0.004268605,0
LL,2018,Apr-18,20,-20,5,9720,577,0,127,0,0.05936214,0,0.013065844,0
LL,2018,Apr-18,20,-20,10,92182,6635,545,612,632,0.071977176,0.005912217,0.00663904,0.006856002
LL,2018,Apr-18,25,-25,10,22841,1436,10,0,128,0.062869402,0.000437809,0,0.005603958
LL,2018,Apr-18,25,-25,15,1920,0,0,0,0,0,0,0,0
LL,2018,May-18,20,-20,0,8800,4518,383,4063,0,0.513409091,0.043522727,0.461704545,0
LL,2018,May-18,20,-20,5,5060,2731,50,0,97,0.53972332,0.009881423,0,0.01916996
LL,2018,May-18,20,-20,10,146012,18110,2012,1765,1184,0.124030902,0.013779689,0.012088048,0.008108923
LL,2018,Jun-18,25,-25,10,40232,2008,208,100,838,0.049910519,0.005170014,0.002485584,0.020829191
LL,2018,Jun-18,15,-15,0,1100,4447,0,0,0,4.042727273,0,0,0
LL,2018,Jun-18,15,-15,5,6000,530,0,551,0,0.088333333,0,0.091833333,0
LL,2018,Jun-18,15,-15,10,35160,6486,0,1033,401,0.18447099,0,0.029379977,0.011405006
LL,2018,Jun-18,20,-20,0,1100,783,119,0,0,0.711818182,0.108181818,0,0
LL,2018,Jun-18,20,-20,5,4932,3831,0,232,140,0.77676399,0,0.04703974,0.02838605
LL,2018,Jul-18,20,-20,10,33287,6269,270,661,77,0.188331781,0.008111275,0.019857602,0.002313215
LL,2018,Jul-18,15,-15,5,19500,13040,0,3348,0,0.668717949,0,0.171692308,0
LL,2018,Jul-18,20,-20,0,2209,1240,0,22,0,0.561339973,0,0.009959258,0
LL,2018,Jul-18,20,-20,5,805,778,0,0,0,0.966459627,0,0,0
LL,2018,Jul-18,25,-25,0,1680,320,67,85,0,0.19047619,0.039880952,0.050595238,0
LL,2018,Jul-18,25,-25,10,7300,1416,63,412,0,0.193972603,0.008630137,0.056438356,0
LL,2018,Jul-18,25,-25,15,8049,4285,235,400,0,0.532364269,0.029196173,0.049695614,0
LL,2018,Aug-18,20,-20,10,69703,4062,1151,303,10,0.058275827,0.016512919,0.004347015,0.000143466
LL,2018,Sep-18,25,-25,10,39588,3813,62,837,172,0.096317066,0.001566131,0.021142771,0.004344751
LL,2018,Sep-18,20,-20,0,3000,1155,0,460,0,0.385,0,0.153333333,0
LL,2018,Sep-18,20,-20,5,10932,1022,130,20,0,0.093487011,0.011891694,0.001829491,0
LL,2018,Sep-18,20,-20,10,24240,2156,353,0,0,0.088943894,0.014562706,0,0
LL,2018,Sep-18,25,-25,0,6000,1755,0,485,0,0.2925,0,0.080833333,0
LL,2018,Sep-18,25,-25,5,10500,3380,0,1145,0,0.321904762,0,0.109047619,0
LL,2018,Oct-18,25,-25,10,42414,2999,0,304,62,0.070707785,0,0.007167445,0.001461781
LL,2018,Oct-18,15,-15,10,6912,55,23,0,48,0.007957176,0.003327546,0,0.006944444
LL,2018,Oct-18,20,-20,0,25426,8037,17,589,605,0.316093762,0.000668607,0.023165264,0.023794541
LL,2018,Oct-18,20,-20,5,34035,6651,0,1208,198,0.195416483,0,0.035492875,0.005817541
LL,2018,Oct-18,20,-20,10,45608,2044,0,219,445,0.044816699,0,0.004801789,0.00975706
LL,2018,Oct-18,25,-25,0,4834,1681,84,0,0,0.347745139,0.017376914,0,0
LL,2018,Oct-18,25,-25,10,49160,2050,25,0,377,0.04170057,0.000508544,0,0.007668836
LL,2018,Nov-18,25,-25,15,1920,0,0,0,0,0,0,0,0
LL,2018,Nov-18,15,-15,0,22610,8305,0,175,0,0.367315347,0,0.007739938,0
LL,2018,Nov-18,15,-15,5,28788,373,0,934,0,0.012956788,0,0.032444074,0
LL,2018,Nov-18,15,-15,10,30420,215,0,566,0,0.007067719,0,0.01860618,0
LL,2018,Nov-18,20,-20,0,7832,1300,0,51,60,0.1659857,0,0.006511747,0.007660878
LL,2018,Nov-18,20,-20,5,23662,2121,0,398,0,0.089637393,0,0.016820218,0
LL,2018,Nov-18,20,-20,10,43440,771,23,459,84,0.017748619,0.000529466,0.010566298,0.001933702
LL,2018,Nov-18,25,-25,0,8932,2394,0,0,322,0.268025078,0,0,0.036050157
LL,2018,Nov-18,25,-25,5,9809,1738,0,59,201,0.177184219,0,0.006014884,0.020491385
LL,2018,Nov-18,25,-25,10,33600,1477,30,155,80,0.043958333,0.000892857,0.004613095,0.002380952
LL,2018,Dec-18,15,-15,10,13500,0,0,418,0,0,0,0.030962963,0
LL,2018,Dec-18,20,-20,5,4500,190,0,0,0,0.042222222,0,0,0
LL,2018,Dec-18,20,-20,10,25080,889,9,250,7,0.035446571,0.000358852,0.009968102,0.000279107
LL,2018,Dec-18,25,-25,0,4200,1723,0,0,88,0.410238095,0,0,0.020952381
LL,2018,Dec-18,25,-25,5,20805,2166,18,0,352,0.104109589,0.000865177,0,0.01691901
LL,2018,Dec-18,25,-25,10,93163,1094,107,10,646,0.011742859,0.001148525,0.000107339,0.006934083
LL,2018,Dec-18,25,-25,15,1938,0,0,0,0,0,0,0,0
LL,2019,Jan-19,15,-15,5,11232,0,0,88,0,0,0,0.007834758,0
LL,2019,Jan-19,15,-15,10,34404,944,0,825,92,0.02743867,0,0.02397977,0.002674108
LL,2019,Jan-19,20,-20,10,34432,2198,0,196,210,0.063835967,0,0.005692379,0.006098978
LL,2019,Jan-19,25,-25,10,26918,897,0,0,2456,0.033323427,0,0,0.091240062
LL,2019,Jan-19,25,-25,15,3666,0,0,0,0,0,0,0,0
LL,2019,Jan-19,25,-25,15,12379,4324,0,0,0,0.349301236,0,0,0
LL,2019,Feb-19,15,-15,5,16608,131,0,100,0,0.007887765,0,0.006021195,0
LL,2019,Feb-19,15,-15,10,63112,1280,277,623,593,0.020281404,0.004389023,0.00987134,0.009395994
LL,2019,Feb-19,20,-20,10,53912,3523,10,67,0,0.065347233,0.000185487,0.001242766,0
LL,2019,Feb-19,25,-25,10,24474,71,0,0,0,0.002901038,0,0,0
LL,2019,Feb-19,25,-25,15,3744,0,0,0,0,0,0,0,0
LL,2019,Feb-19,20,-20,10,1520,900,0,0,0,0.592105263,0,0,0
LL,2019,Mar-19,15,-15,5,3360,18,0,32,0,0.005357143,0,0.00952381,0
LL,2019,Mar-19,15,-15,10,17728,130,0,366,0,0.007333032,0,0.020645307,0
LL,2019,Mar-19,20,-20,5,1728,0,0,0,0,0,0,0,0
LL,2019,Mar-19,20,-20,10,42084,4148,0,719,0,0.098564775,0,0.017084878,0
LL,2019,Mar-19,25,-25,10,46976,87,93,0,269,0.00185201,0.001979734,0,0.005726328
LL,2019,Apr-19,25,-25,15,3768,0,0,0,0,0,0,0,0
LL,2019,Apr-19,15,-15,5,4704,39,0,225,0,0.008290816,0,0.047831633,0
LL,2019,Apr-19,15,-15,10,42912,737,0,1473,0,0.017174683,0,0.034326063,0
LL,2019,Apr-19,20,-20,10,74240,7553,10,1147,192,0.101737608,0.000134698,0.015449892,0.002586207
LL,2019,Apr-19,25,-25,10,3788,0,0,0,0,0,0,0,0
LL,2019,May-19,15,-15,5,10272,211,0,780,0,0.020541277,0,0.075934579,0
LL,2019,May-19,15,-15,10,15744,254,0,799,0,0.01613313,0,0.050749492,0
LL,2019,May-19,20,-20,10,18896,1136,0,169,418,0.060118544,0,0.008943692,0.022121084
LL,2019,May-19,20,-20,10,3456,89,0,0,0,0.025752315,0,0,0
LL,2019,May-19,25,-25,0,1200,128,0,0,0,0.106666667,0,0,0
LL,2019,Jun-19,25,-25,10,1200,321,18,0,0,0.2675,0.015,0,0
LL,2019,Jun-19,15,-15,0,2858,155,0,0,0,0.05423373,0,0,0
LL,2019,Jun-19,15,-15,5,10516,334,16,247,80,0.031761126,0.001521491,0.023488018,0.007607455
LL,2019,Jun-19,15,-15,10,8736,334,13,144,89,0.038232601,0.001488095,0.016483516,0.010187729
LL,2019,Jun-19,20,-20,0,13100,4631,261,769,0,0.35351145,0.019923664,0.05870229,0
LL,2019,Jun-19,20,-20,5,2300,945,49,21,0,0.410869565,0.021304348,0.009130435,0
LL,2019,Jun-19,20,-20,10,69112,16142,123,1770,581,0.233562912,0.00177972,0.025610603,0.008406644
LL,2019,Jun-19,25,-25,0,1200,116,16,0,0,0.096666667,0.013333333,0,0
LL,2019,Jun-19,25,-25,5,8400,3573,12,743,0,0.425357143,0.001428571,0.088452381,0
LL,2019,Jun-19,25,-25,10,53252,5766,0,2098,0,0.108277623,0,0.039397581,0
LL,2019,Jun-19,25,-25,0,12000,3395,146,1210,0,0.282916667,0.012166667,0.100833333,0
LL,2019,Jul-19,25,-25,10,1200,815,43,38,0,0.679166667,0.035833333,0.031666667,0
LL,2019,Jul-19,15,-15,5,5956,1593,0,0,0,0.267461383,0,0,0
LL,2019,Jul-19,15,-15,10,16704,2842,22,87,238,0.170138889,0.00131705,0.005208333,0.014248084
LL,2019,Jul-19,20,-20,0,4800,2002,40,292,0,0.417083333,0.008333333,0.060833333,0
LL,2019,Jul-19,20,-20,5,11472,3732,168,218,701,0.325313808,0.014644351,0.019002789,0.0611053
LL,2019,Jul-19,20,-20,10,107514,9136,72,2030,977,0.08497498,0.00066968,0.018881262,0.009087189
LL,2019,Jul-19,25,-25,0,3600,950,17,232,0,0.263888889,0.004722222,0.064444444,0
LL,2019,Jul-19,25,-25,5,15600,5267,0,1166,0,0.337628205,0,0.07474359,0
LL,2019,Aug-19,25,-25,10,58960,8320,270,1732,43,0.141112619,0.004579376,0.029375848,0.000729308
LL,2019,Aug-19,15,-15,5,3552,133,0,77,0,0.037443694,0,0.021677928,0
LL,2019,Aug-19,15,-15,10,5040,173,0,0,0,0.034325397,0,0,0
LL,2019,Aug-19,20,-20,0,2300,967,0,179,0,0.420434783,0,0.077826087,0
LL,2019,Aug-19,20,-20,5,3805,175,0,10,0,0.045992116,0,0.002628121,0
LL,2019,Aug-19,20,-20,10,47947,2940,162,334,181,0.061317705,0.003378731,0.006966025,0.003775002
LL,2019,Aug-19,25,-25,0,17202,6446,0,0,333,0.374723869,0,0,0.019358214
LL,2019,Sep-19,25,-25,10,115565,13305,172,2271,77,0.115130013,0.00148834,0.019651279,0.000666292
LL,2019,Sep-19,20,-20,5,9000,930,0,325,0,0.103333333,0,0.036111111,0
LL,2019,Sep-19,20,-20,10,30168,533,0,70,21,0.017667727,0,0.002320339,0.000696102
LL,2019,Sep-19,25,-25,10,112823,10454,78,1812,1835,0.092658412,0.000691348,0.016060555,0.016264414
LL,2019,Oct-19,15,-15,5,1536,324,0,0,0,0.2109375,0,0,0
LL,2019,Oct-19,15,-15,10,59360,2565,0,1718,276,0.043210916,0,0.028942049,0.004649596
LL,2019,Oct-19,20,-20,0,28287,8895,0,30,371,0.314455404,0,0.001060558,0.013115565
LL,2019,Oct-19,20,-20,5,10500,2565,0,0,205,0.244285714,0,0,0.01952381
LL,2019,Oct-19,20,-20,10,59725,451,6,361,118,0.007551277,0.00010046,0.00604437,0.001975722
LL,2019,Oct-19,25,-25,0,6344,994,0,0,177,0.15668348,0,0,0.027900378
LL,2019,Oct-19,25,-25,5,21000,3155,0,0,315,0.150238095,0,0,0.015
LL,2019,Oct-19,25,-25,10,28667,173,0,0,0,0.006034814,0,0,0
LL,2019,Oct-19,25,-25,0,3900,505,0,130,0,0.129487179,0,0.033333333,0
LL,2019,Nov-19,15,-15,0,13291,2181,0,469,0,0.164096005,0,0.035287036,0
LL,2019,Nov-19,15,-15,5,25272,764,0,1219,0,0.030231086,0,0.048235201,0
LL,2019,Nov-19,15,-15,10,40873,1548,0,1341,928,0.037873413,0,0.032808945,0.022704475
LL,2019,Nov-19,20,-20,0,33517,17816,0,438,196,0.531551153,0,0.013067995,0.005847779
LL,2019,Nov-19,20,-20,5,29024,3069,0,220,464,0.105740077,0,0.007579934,0.01598677
LL,2019,Nov-19,20,-20,10,118632,3468,155,357,404,0.029233259,0.001306561,0.003009306,0.003405489
LL,2019,Nov-19,25,-25,0,3172,323,0,0,0,0.101828499,0,0,0
LL,2019,Nov-19,25,-25,5,6200,786,0,0,0,0.126774194,0,0,0
LL,2019,Nov-19,25,-25,10,17300,1144,0,0,236,0.066127168,0,0,0.013641618
LL,2019,Nov-19,15,-15,0,10362,3230,0,200,0,0.311715885,0,0.019301293,0
LL,2019,Nov-19,20,-20,0,8362,5057,0,0,0,0.604759627,0,0,0
LL,2019,Nov-19,25,-25,0,5200,1215,0,260,0,0.233653846,0,0.05,0
LL,2019,Dec-19,15,-15,5,19492,203,0,431,0,0.010414529,0,0.022111636,0
LL,2019,Dec-19,15,-15,10,45836,1094,0,4913,528,0.023867702,0,0.107186491,0.01151933
LL,2019,Dec-19,20,-20,0,6600,529,0,0,0,0.080151515,0,0,0
LL,2019,Dec-19,20,-20,5,19156,1200,0,0,0,0.062643558,0,0,0
LL,2019,Dec-19,20,-20,10,97210,3783,135,1058,65,0.038915749,0.001388746,0.010883654,0.000668655
LL,2019,Dec-19,25,-25,0,10500,2548,0,0,200,0.242666667,0,0,0.019047619
LL,2019,Dec-19,25,-25,5,8445,914,0,0,280,0.108229722,0,0,0.033155713
LL,2019,Dec-19,25,-25,10,46288,1624,66,124,110,0.035084687,0.001425856,0.00267888,0.002376426
LL,2019,Dec-19,20,-20,10,1200,464,0,0,0,0.386666667,0,0,0
LL,2019,Dec-19,25,-25,10,4800,3448,79,0,0,0.718333333,0.016458333,0,0
LL,2019,Dec-19,25,-25,15,13200,10617,118,176,0,0.804318182,0.008939394,0.013333333,0
LL,2019,Dec-19,25,-25,15,1200,567,31,0,0,0.4725,0.025833333,0,0
LL,2019,Dec-19,25,-25,15,25714,14862,126,0,0,0.577973089,0.004900054,0,0
LL,2020,Jan-20,15,-15,0,6600,1522,0,275,0,0.230606061,0,0.041666667,0
LL,2020,Jan-20,15,-15,10,29020,495,0,933,363,0.017057202,0,0.032150241,0.012508615
LL,2020,Jan-20,20,-20,0,9336,1937,0,92,0,0.207476435,0,0.009854327,0
LL,2020,Jan-20,20,-20,5,13400,1944,0,0,0,0.145074627,0,0,0
LL,2020,Jan-20,20,-20,10,95290,716,0,347,1121,0.007513905,0,0.003641515,0.011764089
LL,2020,Jan-20,25,-25,0,13000,5418,0,421,0,0.416769231,0,0.032384615,0
LL,2020,Jan-20,25,-25,10,68516,490,12,16,60,0.007151614,0.000175142,0.000233522,0.000875708
LL,2020,Jan-20,20,-20,0,1083,29,0,0,0,0.02677747,0,0,0
LL,2020,Jan-20,20,-20,10,2400,1073,0,0,0,0.447083333,0,0,0
LL,2020,Jan-20,25,-25,0,1304,443,0,0,0,0.339723926,0,0,0
LL,2020,Jan-20,25,-25,5,26210,13717,0,0,0,0.523349866,0,0,0
LL,2020,Jan-20,25,-25,10,3991,661,0,37,85,0.165622651,0,0.009270859,0.02129792
LL,2020,Jan-20,25,-25,15,40613,15546,22,0,0,0.382783838,0.000541698,0,0
LL,2020,Feb-20,15,-15,0,8407,3255,0,0,620,0.387177352,0,0,0.073748067
LL,2020,Feb-20,15,-15,5,3364,29,0,24,0,0.00862069,0,0.007134364,0
LL,2020,Feb-20,15,-15,10,61115,640,0,5370,0,0.010472061,0,0.087867136,0
LL,2020,Feb-20,20,-20,0,22262,10296,0,0,0,0.462492139,0,0,0
LL,2020,Feb-20,20,-20,5,18440,6823,0,254,0,0.370010846,0,0.013774403,0
LL,2020,Feb-20,20,-20,10,73454,2237,0,1283,1025,0.030454434,0,0.017466714,0.013954312
LL,2020,Feb-20,25,-25,5,5478,1528,26,0,0,0.278933917,0.004746258,0,0
LL,2020,Feb-20,20,-20,0,13136,2752,0,0,140,0.209500609,0,0,0.010657734
LL,2020,Feb-20,25,-25,5,7984,1109,0,0,0,0.138902806,0,0,0
LL,2020,Feb-20,25,-25,10,34844,9210,0,0,0,0.264320973,0,0,0
LL,2020,Feb-20,25,-25,15,2865,1207,0,0,0,0.421291449,0,0,0
LL,2020,Mar-20,15,-15,0,19626,12262,0,0,441,0.624783451,0,0,0.022470193
LL,2020,Mar-20,15,-15,10,36287,574,0,1370,300,0.015818337,0,0.037754568,0.008267424
LL,2020,Mar-20,20,-20,5,26846,5950,20,110,525,0.221634508,0.00074499,0.004097445,0.019555986
LL,2020,Mar-20,20,-20,10,127978,10566,0,1286,3045,0.082561065,0,0.010048602,0.023793152
LL,2020,Mar-20,25,-25,10,4992,22,0,58,0,0.004407051,0,0.01161859,0
LL,2020,Mar-20,15,-15,0,20650,3722,0,0,645,0.180242131,0,0,0.031234867
LL,2020,Mar-20,25,-25,5,7080,2220,0,0,0,0.313559322,0,0,0
LL,2020,Mar-20,25,-25,10,35665,6876,0,0,0,0.192794056,0,0,0
LL,2020,Apr-20,15,-15,0,14452,3407,0,170,0,0.235745918,0,0.011763078,0
LL,2020,Apr-20,15,-15,5,1122,120,0,0,0,0.106951872,0,0,0
LL,2020,Apr-20,15,-15,10,27157,1880,0,1039,702,0.069227087,0,0.038259012,0.025849689
LL,2020,Apr-20,20,-20,10,64145,5947,15,860,6673,0.092711825,0.000233845,0.013407124,0.104029932
LL,2020,Apr-20,25,-25,10,13680,1234,15,42,293,0.090204678,0.001096491,0.003070175,0.021418129
LL,2020,Apr-20,25,-25,15,1800,246,0,0,0,0.136666667,0,0,0
LL,2020,Apr-20,15,-15,0,27534,8238,0,0,464,0.299193724,0,0,0.016851892
LL,2020,Apr-20,25,-25,0,21637,8458,0,77,0,0.390904469,0,0.003558719,0
LL,2020,May-20,15,-15,0,36040,17081,0,500,55,0.473945616,0,0.013873474,0.001526082
LL,2020,May-20,15,-15,5,19978,424,0,665,469,0.021223346,0,0.033286615,0.023475823
LL,2020,May-20,15,-15,10,122958,9901,90,2131,8147,0.080523431,0.000731957,0.017331121,0.066258397
LL,2020,May-20,20,-20,10,196828,28684,596,2533,14501,0.145731298,0.003028024,0.012869104,0.073673461
LL,2020,May-20,25,-25,0,1050,115,0,0,0,0.10952381,0,0,0
LL,2020,May-20,25,-25,5,2190,466,0,0,0,0.212785388,0,0,0
LL,2020,May-20,25,-25,10,56130,4331,399,43,190,0.077160164,0.007108498,0.000766079,0.003384999
LL,2020,May-20,20,-20,0,1203,463,0,0,0,0.384871155,0,0,0
LL,2020,May-20,25,-25,0,2632,1371,0,0,0,0.520896657,0,0,0
LL,2020,Jun-20,15,-15,0,20280,5990,0,70,0,0.295364892,0,0.003451677,0
LL,2020,Jun-20,15,-15,5,2118,231,0,0,124,0.109065156,0,0,0.058545798
LL,2020,Jun-20,15,-15,10,51746,6453,0,55,2293,0.124705291,0,0.001062884,0.044312604
LL,2020,Jun-20,20,-20,0,1922,0,0,0,0,0,0,0,0
LL,2020,Jun-20,20,-20,5,4109,565,0,0,380,0.137503042,0,0,0.092479922
LL,2020,Jun-20,20,-20,10,123470,19177,85,274,3023,0.155317081,0.000688426,0.002219163,0.02448368
LL,2020,Jun-20,25,-25,10,45301,442,24035,228,947,0.009756959,0.530562239,0.005033001,0.020904616
LL,2020,Jul-20,15,-15,5,9563,112,0,0,240,0.011711806,0,0,0.025096727
LL,2020,Jul-20,15,-15,10,26576,2937,0,0,520,0.110513245,0,0,0.019566526
