"Gear
Group",Year,Time,Lat,Latd,Lon,Effort,SWO,ALB,YFT,BET,CPUE-SWO,CPUE-ALB,CPUE-YFT,CPUE-BET
LL,2004,4-Jun,35,-35,15,6600,0,0,0,0,0,0,0,0
LL,2004,4-Jun,30,-30,10,25300,14527,1580,0,2229,0.574189723,0.062450593,0,0.088102767
LL,2004,4-Jul,35,-35,10,1500,472,120,0,100,0.314666667,0.08,0,0.066666667
LL,2004,4-Jul,30,-30,10,8000,5068,720,0,3826,0.6335,0.09,0,0.47825
LL,2004,4-Jul,30,-30,15,3200,358,1020,0,386,0.111875,0.31875,0,0.120625
LL,2004,4-Jul,30,-30,10,17700,9415,746,0,2867,0.531920904,0.042146893,0,0.161977401
LL,2004,4-Jul,30,-30,15,12360,6394,2935,865,8641,0.517313916,0.237459547,0.069983819,0.699110032
LL,2004,4-Jul,30,-30,10,2800,594,920,0,347,0.212142857,0.328571429,0,0.123928571
LL,2004,4-Jul,30,-30,15,12400,4965,450,0,362,0.400403226,0.036290323,0,0.029193548
LL,2004,4-Jul,35,-35,15,1400,290,0,0,0,0.207142857,0,0,0
LL,2004,4-Jul,30,-30,15,9600,0,0,0,0,0,0,0,0
LL,2004,4-Aug,30,-30,10,7200,3946,400,0,329,0.548055556,0.055555556,0,0.045694444
LL,2004,4-Aug,30,-30,15,9250,1718,573,54,992,0.18572973,0.061945946,0.005837838,0.107243243
LL,2004,4-Aug,35,-35,10,14400,8212,2966,0,998,0.570277778,0.205972222,0,0.069305556
LL,2004,4-Aug,35,-35,15,2950,274,342,33,444,0.092881356,0.115932203,0.011186441,0.150508475
LL,2004,4-Aug,30,-30,10,20540,7512,1529,0,2686,0.365725414,0.074440117,0,0.130769231
LL,2004,4-Aug,30,-30,15,18820,5113,2021,270,9110,0.271679065,0.10738576,0.01434644,0.484059511
LL,2004,4-Aug,30,-30,10,4500,2750,118,0,480,0.611111111,0.026222222,0,0.106666667
LL,2004,4-Aug,30,-30,15,6000,1018,190,70,570,0.169666667,0.031666667,0.011666667,0.095
LL,2004,4-Aug,35,-35,10,10500,8300,1380,0,1140,0.79047619,0.131428571,0,0.108571429
LL,2004,4-Sep,30,-30,15,16200,4210,490,920,6738,0.259876543,0.030246914,0.056790123,0.415925926
LL,2004,4-Sep,35,-35,10,18600,8276,930,0,805,0.444946237,0.05,0,0.04327957
LL,2004,4-Sep,35,-35,15,5600,2400,180,270,2146,0.428571429,0.032142857,0.048214286,0.383214286
LL,2004,4-Sep,30,-30,10,4320,715,148,0,1535,0.165509259,0.034259259,0,0.355324074
LL,2004,4-Sep,30,-30,15,3200,515,100,300,390,0.1609375,0.03125,0.09375,0.121875
LL,2004,4-Oct,30,-30,10,1200,155,20,0,0,0.129166667,0.016666667,0,0
LL,2004,4-Oct,30,-30,15,8600,1945,260,295,2670,0.226162791,0.030232558,0.034302326,0.310465116
LL,2004,4-Oct,30,-30,15,12000,217,1364,272,1252,0.018083333,0.113666667,0.022666667,0.104333333
LL,2004,4-Oct,35,-35,15,14800,346,1012,1670,1047,0.023378378,0.068378378,0.112837838,0.070743243
LL,2004,4-Oct,30,-30,10,1500,289,100,0,1426,0.192666667,0.066666667,0,0.950666667
LL,2004,4-Oct,30,-30,15,18000,4570,1232,0,12356,0.253888889,0.068444444,0,0.686444444
LL,2004,4-Oct,30,-30,15,16800,2800,0,127,8194,0.166666667,0,0.007559524,0.487738095
LL,2004,4-Oct,30,-30,15,12800,100,22,0,120,0.0078125,0.00171875,0,0.009375
LL,2004,4-Oct,30,-30,5,1700,0,0,0,1760,0,0,0,1.035294118
LL,2004,4-Oct,30,-30,10,10000,1596,406,110,6266,0.1596,0.0406,0.011,0.6266
LL,2004,4-Oct,30,-30,15,42100,5403,1367,1749,20146,0.128337292,0.032470309,0.041543943,0.478527316
LL,2004,4-Oct,35,-35,10,3200,742,220,0,513,0.231875,0.06875,0,0.1603125
LL,2004,4-Nov,30,-30,10,1600,350,0,0,250,0.21875,0,0,0.15625
LL,2004,4-Nov,30,-30,15,17100,5738,380,390,3250,0.335555556,0.022222222,0.022807018,0.19005848
LL,2004,4-Nov,30,-30,15,21000,221,2934,79,4716,0.01052381,0.139714286,0.003761905,0.224571429
LL,2004,4-Nov,30,-30,15,1500,43,0,0,110,0.028666667,0,0,0.073333333
LL,2004,4-Nov,30,-30,10,3600,1218,0,0,1653,0.338333333,0,0,0.459166667
LL,2004,4-Nov,30,-30,15,13400,3552,160,90,3560,0.265074627,0.011940299,0.006716418,0.265671642
LL,2004,4-Nov,30,-30,15,4700,0,0,0,0,0,0,0,0
LL,2004,4-Nov,35,-35,15,3600,40,0,800,25,0.011111111,0,0.222222222,0.006944444
LL,2004,4-Nov,30,-30,10,22300,1426,590,56,15336,0.063946188,0.026457399,0.002511211,0.687713004
LL,2004,4-Nov,30,-30,15,34960,5943,410,1040,8227,0.169994279,0.011727689,0.029748284,0.235326087
LL,2004,4-Nov,35,-35,15,2600,597,0,251,80,0.229615385,0,0.096538462,0.030769231
LL,2004,4-Dec,30,-30,10,1600,135,20,0,2400,0.084375,0.0125,0,1.5
LL,2004,4-Dec,30,-30,10,3000,132,50,0,692,0.044,0.016666667,0,0.230666667
LL,2004,4-Dec,30,-30,15,4500,210,0,47,240,0.046666667,0,0.010444444,0.053333333
LL,2004,4-Dec,30,-30,10,18530,670,246,0,9914,0.036157582,0.013275769,0,0.535024285
LL,2004,4-Dec,30,-30,15,6302,323,48,24,4149,0.05125357,0.00761663,0.003808315,0.658362425
LL,2005,5-Jan,30,-30,15,6720,830,22,160,69,0.123511905,0.00327381,0.023809524,0.010267857
LL,2005,5-Jan,35,-35,5,5400,880,320,0,60,0.162962963,0.059259259,0,0.011111111
LL,2005,5-Jan,35,-35,10,10980,2445,780,50,420,0.222677596,0.071038251,0.004553734,0.038251366
LL,2005,5-Jan,35,-35,15,3150,220,140,42,50,0.06984127,0.044444444,0.013333333,0.015873016
LL,2005,5-Feb,30,-30,15,8200,1208,150,230,0,0.147317073,0.018292683,0.02804878,0
LL,2005,5-Mar,30,-30,15,14400,265,24,1123,92,0.018402778,0.001666667,0.077986111,0.006388889
LL,2005,5-Mar,35,-35,15,5000,55,0,20,0,0.011,0,0.004,0
LL,2005,5-Apr,30,-30,15,14300,47,10,800,61,0.003286713,0.000699301,0.055944056,0.004265734
LL,2005,5-Apr,35,-35,10,1100,386,0,956,0,0.350909091,0,0.869090909,0
LL,2005,5-Apr,35,-35,15,16850,316,0,1588,0,0.018753709,0,0.094243323,0
LL,2005,5-Apr,30,-30,15,6400,2160,0,815,60,0.3375,0,0.12734375,0.009375
LL,2005,5-Apr,35,-35,10,3200,585,0,735,365,0.1828125,0,0.2296875,0.1140625
LL,2005,5-Apr,35,-35,15,8000,2495,0,1370,580,0.311875,0,0.17125,0.0725
LL,2005,5-May,30,-30,10,20140,8335,140,1335,6090,0.413853029,0.006951341,0.066285998,0.302383317
LL,2005,5-May,30,-30,15,4388,649,450,515,540,0.147903373,0.102552416,0.117365542,0.123062899
LL,2005,5-May,35,-35,10,1700,585,0,155,40,0.344117647,0,0.091176471,0.023529412
LL,2005,5-May,30,-30,10,1100,0,0,0,0,0,0,0,0
LL,2005,5-May,30,-30,15,18900,0,0,778,0,0,0,0.041164021,0
LL,2005,5-May,35,-35,15,1600,0,0,575,0,0,0,0.359375,0
LL,2005,5-Jun,30,-30,15,4500,240,0,238,0,0.053333333,0,0.052888889,0
LL,2005,5-Jun,30,-30,10,31140,10155,7970,1980,7445,0.3261079,0.255940912,0.063583815,0.239081567
LL,2005,5-Jun,30,-30,15,28700,17000,5496,3565,8169,0.592334495,0.191498258,0.124216028,0.284634146
LL,2005,5-Jul,30,-30,10,56700,17921,6280,2029,25907,0.316067019,0.110758377,0.035784832,0.45691358
LL,2005,5-Jul,30,-30,15,24500,10045,1320,681,7000,0.41,0.053877551,0.027795918,0.285714286
LL,2005,5-Jul,35,-35,15,1400,275,8,60,75,0.196428571,0.005714286,0.042857143,0.053571429
LL,2005,5-Aug,30,-30,15,9880,62,1089,192,1047,0.006275304,0.110222672,0.019433198,0.10597166
LL,2005,5-Aug,30,-30,5,2572,1666,0,0,0,0.647744946,0,0,0
LL,2005,5-Aug,35,-35,15,2350,185,117,1197,108,0.078723404,0.049787234,0.509361702,0.045957447
LL,2005,5-Aug,30,-30,10,33150,10429,1472,325,8637,0.314600302,0.044404223,0.009803922,0.260542986
LL,2005,5-Aug,30,-30,15,12850,2620,1422,575,8685,0.203891051,0.110661479,0.044747082,0.675875486
LL,2005,5-Aug,35,-35,15,1200,20,0,60,36,0.016666667,0,0.05,0.03
LL,2006,6-Sep,30,-30,10,6300,363,69,0,28,0.057619048,0.010952381,0,0.004444444
LL,2005,5-Sep,30,-30,5,1360,646,0,0,0,0.475,0,0,0
LL,2005,5-Sep,30,-30,10,17150,6691,540,148,4006,0.390145773,0.03148688,0.008629738,0.233586006
LL,2005,5-Sep,30,-30,15,15400,1540,7955,955,11670,0.1,0.516558442,0.062012987,0.757792208
LL,2005,5-Oct,30,-30,5,11400,1019,0,0,0,0.089385965,0,0,0
LL,2005,5-Oct,30,-30,15,5610,57,328,120,568,0.010160428,0.058467023,0.021390374,0.101247772
LL,2005,5-Oct,35,-35,15,51310,1389,3119,11383,13315,0.027070746,0.060787371,0.221847593,0.259501072
LL,2005,5-Oct,35,-35,15,12200,0,0,680,0,0,0,0.055737705,0
LL,2005,5-Oct,30,-30,10,24900,3716,646,130,13968,0.149236948,0.025943775,0.005220884,0.560963855
LL,2005,5-Oct,30,-30,15,16900,525,1462,60,7676,0.031065089,0.086508876,0.003550296,0.454201183
LL,2005,5-Oct,35,-35,15,15750,2110,0,17255,4865,0.133968254,0,1.095555556,0.308888889
LL,2005,5-Nov,30,-30,15,27260,865,384,555,18485,0.031731475,0.014086574,0.020359501,0.67809978
LL,2005,5-Nov,35,-35,15,39650,5755,441,25865,15040,0.145145019,0.01112232,0.652332913,0.379319042
LL,2005,5-Nov,30,-30,15,1300,0,0,0,0,0,0,0,0
LL,2005,5-Nov,35,-35,15,6100,0,0,335,0,0,0,0.054918033,0
LL,2005,5-Dec,30,-30,15,750,0,0,40,0,0,0,0.053333333,0
LL,2005,5-Dec,30,-30,10,7000,150,0,0,1170,0.021428571,0,0,0.167142857
LL,2005,5-Dec,30,-30,15,1750,70,0,30,585,0.04,0,0.017142857,0.334285714
LL,2005,5-Dec,35,-35,15,50840,13952,653,74620,8010,0.274429583,0.012844217,1.467741935,0.157553108
LL,2006,6-Jan,30,-30,15,7000,200,0,325,1125,0.028571429,0,0.046428571,0.160714286
LL,2006,6-Jan,35,-35,15,38850,13601,624,39481,3435,0.35009009,0.016061776,1.016241956,0.088416988
LL,2006,6-Feb,30,-30,15,1750,55,0,150,285,0.031428571,0,0.085714286,0.162857143
LL,2006,6-Feb,35,-35,15,34850,7815,284,9587,5274,0.224246772,0.008149211,0.275093257,0.15133429
LL,2006,6-Mar,30,-30,5,1400,213,250,0,72,0.152142857,0.178571429,0,0.051428571
LL,2006,6-Mar,35,-35,15,800,82,0,137,0,0.1025,0,0.17125,0
LL,2006,6-Apr,30,-30,10,6400,1202,355,279,78,0.1878125,0.05546875,0.04359375,0.0121875
LL,2006,6-Apr,30,-30,5,22410,5701,107,0,0,0.254395359,0.004774654,0,0
LL,2006,6-Apr,30,-30,15,10650,2758,646,252,331,0.258967136,0.060657277,0.023661972,0.031079812
LL,2006,6-Apr,35,-35,15,17800,3672,1291,12625,1310,0.206292135,0.07252809,0.709269663,0.073595506
LL,2006,6-May,30,-30,10,6320,1210,720,110,780,0.191455696,0.113924051,0.017405063,0.123417722
LL,2006,6-May,30,-30,15,26160,7828,3064,1317,4140,0.299235474,0.117125382,0.050344037,0.158256881
LL,2006,6-May,35,-35,15,4660,250,180,997,830,0.053648069,0.038626609,0.213948498,0.178111588
LL,2006,6-Jun,30,-30,10,34500,9321,4813,302,7091,0.270173913,0.139507246,0.008753623,0.205536232
LL,2006,6-Jun,30,-30,15,41500,10511,8544,82,7597,0.253277108,0.205879518,0.001975904,0.183060241
LL,2006,6-Jun,35,-35,15,36600,6540,2915,15055,3240,0.178688525,0.079644809,0.411338798,0.08852459
LL,2006,6-Jun,30,-30,10,34500,9321,4813,302,7091,0.270173913,0.139507246,0.008753623,0.205536232
LL,2006,6-Jun,30,-30,15,41500,10511,8544,82,7597,0.253277108,0.205879518,0.001975904,0.183060241
LL,2006,6-Jun,35,-35,15,36600,6540,2915,15055,3240,0.178688525,0.079644809,0.411338798,0.08852459
LL,2006,6-Jul,30,-30,10,64600,14463,9855,479,14162,0.223885449,0.15255418,0.007414861,0.219226006
LL,2006,6-Jul,35,-35,15,28500,3338,1547,1685,4732,0.117122807,0.054280702,0.059122807,0.166035088
LL,2006,6-Aug,30,-30,10,23350,7164,2200,35,4026,0.306809422,0.094218415,0.001498929,0.1724197
LL,2006,6-Aug,30,-30,15,6650,742,530,0,1521,0.111578947,0.079699248,0,0.228721805
LL,2006,6-Sep,30,-30,10,12000,1050,645,0,1148,0.0875,0.05375,0,0.095666667
LL,2006,6-Sep,30,-30,15,1000,0,40,0,48,0,0.04,0,0.048
LL,2006,6-Sep,35,-35,15,2900,502,35,803,192,0.173103448,0.012068966,0.276896552,0.066206897
LL,2006,6-Oct,30,-30,10,1500,315,47,0,138,0.21,0.031333333,0,0.092
LL,2006,6-Oct,30,-30,15,6200,0,87,199,182,0,0.014032258,0.032096774,0.029354839
LL,2006,6-Oct,35,-35,15,21000,3607,375,5599,304,0.171761905,0.017857143,0.266619048,0.01447619
LL,2006,6-Nov,30,-30,15,3600,175,0,150,0,0.048611111,0,0.041666667,0
LL,2006,6-Nov,35,-35,15,41700,2880,178,18971,184,0.069064748,0.004268585,0.454940048,0.00441247
LL,2006,6-Dec,30,-30,10,6000,679,6,50,44,0.113166667,0.001,0.008333333,0.007333333
LL,2006,6-Dec,30,-30,15,5000,205,0,0,268,0.041,0,0,0.0536
LL,2006,6-Dec,35,-35,15,50040,6013,60,43868,586,0.120163869,0.001199041,0.876658673,0.011710631
LL,2006,6-Dec,30,-30,5,19800,5955,0,0,34,0.300757576,0,0,0.001717172
LL,2007,7-Jan,30,-30,5,1300,464,0,0,400,0.356923077,0,0,0.307692308
LL,2007,7-Jan,30,-30,15,19391,5405,29,123,0,0.278737559,0.001495539,0.006343149,0
LL,2007,7-Jan,30,-30,15,9900,0,0,160,0,0,0,0.016161616,0
LL,2007,7-Mar,30,-30,15,2800,152,11,52,191,0.054285714,0.003928571,0.018571429,0.068214286
LL,2007,7-Apr,35,-35,15,8540,1152,100,1613,241,0.134894614,0.011709602,0.188875878,0.028220141
LL,2007,7-Feb,30,-30,15,8525,1000,72,382,446,0.117302053,0.008445748,0.044809384,0.052316716
LL,2007,7-Feb,30,-30,5,25006,9660,0,7,0,0.386307286,0,0.000279933,0
LL,2007,7-Feb,35,-35,15,18050,2218,230,4804,1340,0.122880886,0.012742382,0.266149584,0.074238227
LL,2007,7-Mar,30,-30,5,7944,3453,0,0,0,0.434667674,0,0,0
LL,2007,7-Mar,30,-30,10,51805,33391,0,140,57,0.644551684,0,0.002702442,0.00110028
LL,2007,7-Apr,30,-30,15,2000,852,0,0,0,0.426,0,0,0
LL,2007,7-Mar,30,-30,10,1000,0,10,88,0,0,0.01,0.088,0
LL,2007,7-Mar,30,-30,15,21050,2318,239,1764,1476,0.110118765,0.011353919,0.083800475,0.070118765
LL,2007,7-Mar,35,-35,15,58300,7978,1353,26928,5150,0.136843911,0.023207547,0.461886792,0.088336192
LL,2007,7-Apr,30,-30,10,11000,10154,805,541,2119,0.923090909,0.073181818,0.049181818,0.192636364
LL,2007,7-Apr,30,-30,15,3400,180,0,177,54,0.052941176,0,0.052058824,0.015882353
LL,2007,7-Apr,35,-35,10,6000,3725,10,235,965,0.620833333,0.001666667,0.039166667,0.160833333
LL,2007,7-Apr,35,-35,15,17900,2700,588,8495,1695,0.150837989,0.032849162,0.474581006,0.094692737
LL,2007,7-Apr,30,-30,5,3340,1106,0,0,15,0.331137725,0,0,0.004491018
LL,2007,7-Apr,30,-30,10,12000,3679,0,0,0,0.306583333,0,0,0
LL,2007,7-May,30,-30,15,2000,849,0,0,0,0.4245,0,0,0
LL,2007,7-May,30,-30,10,51050,22917,7861,3312,5610,0.448912831,0.153986288,0.064877571,0.109892262
LL,2007,7-May,30,-30,15,16750,8844,1464,833,1819,0.528,0.087402985,0.049731343,0.108597015
LL,2007,7-May,35,-35,15,24600,7008,2052,9819,1223,0.284878049,0.083414634,0.399146341,0.049715447
LL,2007,7-Jun,30,-30,10,41550,14272,4363,509,5056,0.343489771,0.105006017,0.012250301,0.121684717
LL,2007,7-Jun,30,-30,15,17100,7608,2238,214,1681,0.444912281,0.130877193,0.01251462,0.098304094
LL,2007,7-Jun,30,-30,10,4320,81,63,30,0,0.01875,0.014583333,0.006944444,0
LL,2007,7-Jun,35,-35,15,3200,329,300,1043,355,0.1028125,0.09375,0.3259375,0.1109375
LL,2007,7-Jul,35,-35,15,5060,88,836,300,95,0.017391304,0.165217391,0.059288538,0.018774704
LL,2007,7-Jul,30,-30,10,18430,2690,688,0,1682,0.145957678,0.03733044,0,0.091264243
LL,2007,7-Jul,30,-30,15,29630,5887,971,25,1792,0.198683766,0.03277084,0.000843739,0.060479244
LL,2007,7-Jul,35,-35,15,18250,7229,1475,5292,5054,0.396109589,0.080821918,0.289972603,0.276931507
LL,2007,7-Jul,35,-35,15,2860,88,542,117,142,0.030769231,0.18951049,0.040909091,0.04965035
LL,2007,7-Aug,30,-30,10,2460,104,188,0,150,0.042276423,0.076422764,0,0.06097561
LL,2007,7-Aug,30,-30,15,2460,60,30,0,71,0.024390244,0.012195122,0,0.028861789
LL,2007,7-Aug,30,-30,10,6000,3775,0,80,675,0.629166667,0,0.013333333,0.1125
LL,2007,7-Aug,30,-30,15,21600,6134,2865,1342,3442,0.283981481,0.132638889,0.06212963,0.159351852
LL,2007,7-Aug,35,-35,15,60900,12482,3756,6248,11643,0.204958949,0.061674877,0.102594417,0.191182266
LL,2007,7-Sep,30,-30,15,16300,2053,385,990,1846,0.12595092,0.023619632,0.060736196,0.113251534
LL,2007,7-Sep,35,-35,15,37300,6261,829,1580,2725,0.167855228,0.022225201,0.042359249,0.0730563
LL,2007,7-Sep,30,-30,10,22080,0,473,0,758,0,0.021422101,0,0.03432971
LL,2007,7-Sep,30,-30,5,5900,1190,0,0,325,0.201694915,0,0,0.055084746
LL,2007,7-Sep,30,-30,5,5900,1190,0,0,325,0.201694915,0,0,0.055084746
LL,2007,7-Sep,30,-30,5,17020,7105,890,0,2138,0.417450059,0.052291422,0,0.125616921
LL,2007,7-Sep,30,-30,15,41820,292,2191,44,1286,0.006982305,0.0523912,0.001052128,0.030750837
LL,2007,7-Oct,30,-30,5,13560,2235,224,50,1400,0.164823009,0.016519174,0.003687316,0.103244838
LL,2007,7-Oct,30,-30,10,14669,44,1750,0,1017,0.002999523,0.119299202,0,0.069329879
LL,2007,7-Oct,30,-30,15,10536,0,2317,0,625,0,0.21991268,0,0.059320425
LL,2007,7-Oct,35,-35,15,35723,328,6296,1370,300,0.00918176,0.176244996,0.038350642,0.008397951
LL,2007,7-Oct,35,-35,15,5720,0,585,0,0,0,0.102272727,0,0
LL,2007,7-Oct,30,-30,10,3200,458,30,0,80,0.143125,0.009375,0,0.025
LL,2007,7-Oct,30,-30,15,10300,237,91,93,304,0.023009709,0.008834951,0.009029126,0.029514563
LL,2007,7-Oct,35,-35,10,950,39,10,0,52,0.041052632,0.010526316,0,0.054736842
LL,2007,7-Oct,35,-35,15,35100,2843,557,4082,731,0.080997151,0.015868946,0.116296296,0.020826211
LL,2007,7-Nov,30,-30,5,25970,8461,38,22,468,0.325798999,0.001463227,0.000847131,0.018020793
LL,2007,7-Nov,30,-30,10,23200,6971,0,0,167,0.300474138,0,0,0.007198276
LL,2007,7-Nov,30,-30,15,12600,1164,0,0,0,0.092380952,0,0,0
LL,2007,7-Nov,35,-35,15,7000,970,120,1160,230,0.138571429,0.017142857,0.165714286,0.032857143
LL,2007,7-Nov,35,-35,15,5900,75,28,206,0,0.012711864,0.004745763,0.034915254,0
LL,2007,7-Nov,30,-30,15,8809,0,695,1927,1171,0,0.078896583,0.218753548,0.132932228
LL,2007,7-Nov,35,-35,15,5038,0,1728,342,76,0,0.342993251,0.067884081,0.015085351
LL,2007,7-Nov,30,-30,5,2780,0,50,0,0,0,0.017985612,0,0
LL,2007,7-Nov,30,-30,15,2760,0,466,0,97,0,0.16884058,0,0.035144928
LL,2007,7-Nov,35,-35,15,2760,0,154,80,15,0,0.055797101,0.028985507,0.005434783
LL,2007,7-Dec,35,-35,15,5900,75,28,206,0,0.012711864,0.004745763,0.034915254,0
LL,2007,7-Dec,30,-30,10,6325,0,851,0,218,0,0.134545455,0,0.034466403
LL,2007,7-Dec,30,-30,15,37813,64,9307,567,1186,0.00169254,0.246132283,0.014994843,0.031364875
LL,2007,7-Dec,35,-35,15,5448,80,1153,468,210,0.014684288,0.211637298,0.085903084,0.038546256
LL,2007,7-Dec,30,-30,5,11300,4801,0,0,0,0.424867257,0,0,0
LL,2007,7-Dec,30,-30,10,1300,642,0,0,0,0.493846154,0,0,0
LL,2007,7-Dec,30,-30,15,1100,254,0,0,0,0.230909091,0,0,0
LL,2008,8-Jan,30,-30,10,2200,2049,0,0,0,0.931363636,0,0,0
LL,2008,8-Jan,30,-30,15,1800,467,0,68,0,0.259444444,0,0.037777778,0
LL,2008,8-Jan,35,-35,15,14800,2764,84,50,220,0.186756757,0.005675676,0.003378378,0.014864865
LL,2008,8-Feb,30,-30,10,13440,3959,0,0,35,0.294568452,0,0,0.002604167
LL,2008,8-Feb,35,-35,15,6400,1039,83,274,106,0.16234375,0.01296875,0.0428125,0.0165625
LL,2008,8-Mar,30,-30,5,4050,890,670,0,420,0.219753086,0.165432099,0,0.103703704
LL,2008,8-Mar,30,-30,10,5415,640,815,0,362,0.118190212,0.150507849,0,0.066851339
LL,2008,8-Mar,30,-30,15,1350,48,600,0,152,0.035555556,0.444444444,0,0.112592593
LL,2008,8-Mar,30,-30,5,5749,1976,10,79,15,0.34371195,0.001739433,0.01374152,0.002609149
LL,2008,8-Apr,30,-30,10,22400,9834,0,20,0,0.439017857,0,0.000892857,0
LL,2008,8-Apr,30,-30,5,1236,271,0,31,0,0.219255663,0,0.025080906,0
LL,2008,8-Apr,30,-30,15,2920,325,310,43,108,0.11130137,0.106164384,0.014726027,0.036986301
LL,2008,8-Apr,35,-35,15,19820,3013,2670,2448,2346,0.152018163,0.134712412,0.123511604,0.118365288
LL,2008,8-Apr,30,-30,15,2585,0,0,174,303,0,0,0.067311412,0.1172147
LL,2008,8-Apr,35,-35,15,21395,174,1793,689,423,0.008132741,0.083804627,0.032203786,0.019770975
LL,2008,8-May,35,-35,15,20724,793,5833,736,958,0.038264814,0.281461108,0.035514379,0.046226597
LL,2008,8-May,30,-30,10,40240,15183,10908,682,4635,0.377311133,0.271073559,0.01694831,0.115183897
LL,2008,8-May,30,-30,15,4420,551,1330,313,960,0.124660633,0.300904977,0.07081448,0.21719457
LL,2008,8-Jun,30,-30,10,57240,16099,35907,256,12571,0.281254368,0.62730608,0.004472397,0.219619147
LL,2008,8-Jun,30,-30,15,12540,1902,3373,18,4654,0.151674641,0.268979266,0.001435407,0.371132376
LL,2008,8-Jun,35,-35,15,1400,410,100,0,320,0.292857143,0.071428571,0,0.228571429
LL,2008,8-Jul,30,-30,10,46750,16178,7743,50,21790,0.346053476,0.165625668,0.001069519,0.466096257
LL,2008,8-Jul,30,-30,15,11700,2082,1644,109,2285,0.177948718,0.140512821,0.009316239,0.195299145
LL,2008,8-Jul,35,-35,15,3000,531,520,180,1693,0.177,0.173333333,0.06,0.564333333
LL,2008,8-Aug,30,-30,10,55100,13440,3766,213,11153,0.243920145,0.068348457,0.003865699,0.202413793
LL,2008,8-Aug,30,-30,15,8000,820,53,0,376,0.1025,0.006625,0,0.047
LL,2008,8-Aug,35,-35,15,6600,138,255,98,2890,0.020909091,0.038636364,0.014848485,0.437878788
LL,2008,8-Aug,35,-35,15,7590,96,1378,425,756,0.012648221,0.181554677,0.05599473,0.099604743
LL,2008,8-Sep,30,-30,5,1300,200,0,0,210,0.153846154,0,0,0.161538462
LL,2008,8-Sep,30,-30,15,5830,0,1212,0,428,0,0.207890223,0,0.073413379
LL,2008,8-Sep,30,-30,10,4500,60,0,0,223,0.013333333,0,0,0.049555556
LL,2008,8-Sep,30,-30,15,1500,30,0,0,156,0.02,0,0,0.104
LL,2008,8-Sep,35,-35,15,9800,432,490,101,1230,0.044081633,0.05,0.010306122,0.125510204
LL,2008,8-Oct,30,-30,5,20794,5170,0,0,2229,0.248629412,0,0,0.107194383
LL,2008,8-Nov,30,-30,5,5500,975,0,0,0,0.177272727,0,0,0
LL,2008,8-Oct,30,-30,10,1500,110,35,0,312,0.073333333,0.023333333,0,0.208
LL,2008,8-Oct,30,-30,15,11000,373,5,0,1683,0.033909091,0.000454545,0,0.153
LL,2008,8-Oct,35,-35,15,48150,6922,2503,18154,10680,0.143759086,0.051983385,0.377030114,0.221806854
LL,2008,8-Nov,30,-30,10,50900,3050,1496,0,33552,0.059921415,0.029390963,0,0.659174853
LL,2008,8-Nov,30,-30,15,23350,655,522,89,7929,0.028051392,0.02235546,0.003811563,0.339571734
LL,2008,8-Nov,35,-35,15,4500,468,30,321,125,0.104,0.006666667,0.071333333,0.027777778
LL,2008,8-Dec,30,-30,10,23100,1191,870,40,18618,0.051558442,0.037662338,0.001731602,0.805974026
LL,2008,8-Dec,30,-30,15,4400,40,120,90,2375,0.009090909,0.027272727,0.020454545,0.539772727
LL,2008,8-Dec,35,-35,15,19500,6086,229,6725,1455,0.312102564,0.01174359,0.344871795,0.074615385
LL,2008,8-Dec,30,-30,5,4400,446,0,0,0,0.101363636,0,0,0
LL,2009,9-Jan,30,-30,14,1300,56,40,0,0,0.043076923,0.030769231,0,0
LL,2009,9-Jan,32,-32,15,1300,0,20,0,40,0,0.015384615,0,0.030769231
LL,2009,9-Jan,32,-32,18,1000,150,100,120,30,0.15,0.1,0.12,0.03
LL,2009,9-Jan,33,-33,15,1300,0,30,0,0,0,0.023076923,0,0
LL,2009,9-Jan,33,-33,16,2500,145,450,170,61,0.058,0.18,0.068,0.0244
LL,2009,9-Jan,33,-33,17,1300,98,110,0,133,0.075384615,0.084615385,0,0.102307692
LL,2009,9-Jan,34,-34,16,1500,100,88,255,0,0.066666667,0.058666667,0.17,0
LL,2009,9-Jan,34,-34,17,1300,146,30,24,0,0.112307692,0.023076923,0.018461538,0
LL,2009,9-Jan,35,-35,17,1500,285,120,220,35,0.19,0.08,0.146666667,0.023333333
LL,2009,9-Jan,35,-35,18,33100,6373,2272,4171,2308,0.192537764,0.068640483,0.126012085,0.069728097
LL,2009,9-Jan,35,-35,19,11200,3256,1570,1342,365,0.290714286,0.140178571,0.119821429,0.032589286
LL,2009,9-Feb,34,-34,16,1300,0,120,61,50,0,0.092307692,0.046923077,0.038461538
LL,2009,9-Feb,34,-34,17,5500,1107,110,95,82,0.201272727,0.02,0.017272727,0.014909091
LL,2009,9-Feb,34,-34,18,1400,482,0,80,0,0.344285714,0,0.057142857,0
LL,2009,9-Feb,35,-35,18,9000,1885,125,284,702,0.209444444,0.013888889,0.031555556,0.078
LL,2009,9-Feb,36,-36,18,1400,240,0,0,0,0.171428571,0,0,0
LL,2009,9-Mar,35,-35,17,3800,260,0,33,0,0.068421053,0,0.008684211,0
LL,2009,9-Mar,35,-35,18,25400,5831,2030,2255,1309,0.229566929,0.07992126,0.088779528,0.051535433
